user_pseudo_id,install_date,country_code,ab_test_group,is_ret_target,active_days_count,ltv_ad_accum,ltv_iap_accum,ltv_rw_accum,ltv_is_accum,is_imp_accum,rw_imp_accum,lv_s_accum,lv_e_accum,reach_lv10_target
972F9CE7A1534D47A91A3F3ECBE4031C,2026-06-07,US,1,0,0,1.222015853,0,0,1.16108391,2,0,16,16,1
2F19FD3ADA7A4587ADEFB41997CC782F,2026-06-08,US,1,0,0,3.388674659,0,3.245666504,0,0,2,12,11,0
04B1CBA2EB52494EA3A04BD9DBEF27D7,2026-06-09,US,0,1,1,16.677532159,0,4.372268175,12.172059981,10,4,27,26,1
EAD2857FA39B467D8D6A61D2A6EE3CDA,2026-06-10,CA,0,1,1,0.320142871,0,0,0.293072655,8,0,27,26,1
3A0885DF7BE0472797E5D8C0F005CB48,2026-06-09,NL,0,1,1,0.142192044,0,0.017922754,0.108480092,7,1,21,21,1
87913173C21747DFB9965B5AFAEDFF5E,2026-06-05,DE,0,0,0,0.005543823,0,0,0,0,0,4,3,0
A7AE48B17B78431CB7A50269BF64B7A0,2026-06-11,US,1,1,1,0.011576554,0,0,0,0,0,7,7,0
899A08817BA749ADA3AF01ABAA42F1E2,2026-06-09,FR,0,1,1,0.497362376,0,0,0.49228044,23,0,44,44,1
3ABB5475E6744603858BC2F2A173700F,2026-06-09,FR,0,1,1,0.782977883,0,0.242954398,0.539216077,65,16,82,80,1
24B97AFDDE7D42B190154BB5CBBFBCBA,2026-06-12,FR,0,1,1,0.116981063,0,0.05,0.062015443,1,1,15,15,1
5FF254ECE5784C818037257CDB9996ED,2026-06-12,RU,1,1,1,0.832844919,0,0.124824131,0.705206688,58,4,75,75,1
A0E93B4FF0514BFEA99D8B636D357FDA,2026-06-08,US,0,1,1,5.737014604,0,0,5.671366754,10,0,27,26,1
40A309D2EA3D4FD7BC883D511B638E8A,2026-06-08,GB,0,1,1,0.245982208,0,0,0.241357177,3,0,24,24,1
89143082051246C7ABF5962E396295D4,2026-06-09,CH,0,0,0,0.002906106,0,0,0,0,0,5,4,0
ACB89226D0AC4E26A8A73B42144C49F2,2026-06-05,US,1,1,1,2.221135379,0,2.141492547,0,0,5,18,17,1
8BF36FF9BC0C4F5FA95CA2BA7BB8DDE3,2026-06-06,PR,0,0,0,0.041869218,0,0,0,0,0,5,5,0
AE9C726193784BE18B0FB0FE05A9007A,2026-06-06,US,1,0,0,0.01732795,0,0,0,0,0,5,4,0
B1D0734ED94040539B4BE2CA706F525F,2026-06-06,PK,0,0,0,0,0,0,0,0,0,2,1,0
80AD916B234746579BAFA86206A96FB2,2026-06-11,FR,1,0,0,0.06293934,0,0.062252316,0,0,1,8,8,0
03D9CA481F8F4E25B3528B0AB68F7E2F,2026-06-07,US,0,0,0,1.0837548,0,1.0766667,0,0,1,5,5,0
0F89C799F4464BB693C07E952A7DC254,2026-06-06,US,0,1,1,2.929138887,0,0.952380524,1.92225351,2,1,16,16,1
21BDA8591DEE41A1AA5E7FB74EF1E4C8,2026-06-07,FR,1,0,0,1.01262793,0,0.952380524,0,0,1,5,5,0
279CBEC6E23D4F2CABC40326EA0D3563,2026-06-05,PK,0,1,1,0.000061208,0,0,0,0,0,4,3,0
D534FF43B32446A89DB47526CD9D9B64,2026-06-10,GB,1,0,0,5.068662567,0,5,0,0,1,10,9,1
8E346AD28B124A0AACA93BE3EE0B349F,2026-06-09,MX,1,1,1,0.002184592,0,0,0,0,0,10,10,1
0379DB6D5A084D149FD3984F60F8C5FD,2026-06-05,PK,0,0,0,0.02093389,0,0.0149204,0.005862496,1,2,16,16,1
1C23B2CA95FA468CB70EB5032B7FB541,2026-06-12,US,1,0,0,0.798793347,0,0.704139587,0,0,1,11,10,1
853B8F30FC1A4E2C96CA21E6DECD8ECE,2026-06-12,CA,0,0,0,0.00347419,0,0,0,0,0,3,2,0
1C8F904416CF4360B2313A535D5792A3,2026-06-12,US,1,0,0,5.103231575,0,5,0,0,1,15,15,1
D6AC2602CBF74AD0931CE6FE08D4B415,2026-06-08,US,0,0,0,0.135222411,0,0,0,0,0,5,5,0
8EE042D2480447F7ACF3181427D2DBDA,2026-06-08,UA,1,0,0,0.124322641,0,0.122945499,0,0,5,12,11,0
A22E61C2858B4903A19AC456131F2E9E,2026-06-06,US,1,0,0,2.609815088,0,2.561277954,0,0,3,14,13,1
5BF599DE6A124374B610C771ACE03796,2026-06-09,US,0,0,0,1.506578993,0,0,1.092893066,1,0,15,15,1
391E99E03C6640598752D9A8BB316D86,2026-06-08,CA,0,1,1,0.625238415,0,0,0.610305571,10,0,22,22,1
06F790585D844043B2F98AF1A13E53B5,2026-06-09,CA,1,0,0,0.087116977,0,0,0,0,0,4,3,0
57E1FC32C10448B7AC3B98A06FAD871E,2026-06-06,CA,0,0,0,0.0152226,0,0,0,0,0,4,3,0
B83C2FF61CAF47DCA95D1A77F97C5C03,2026-06-06,US,0,0,0,2.305000979,0,2.252071777,0,0,1,9,8,0
136AE96E527242BF924CEC8D429A2465,2026-06-06,US,0,0,0,0.254079423,0,0,0,0,0,20,20,1
65E08BBEA9D5432994DE231440FFC525,2026-06-06,US,1,0,0,0.006,0,0,0,0,0,5,4,0
3FA2A2D93AF641149997F53DB7BD0EB3,2026-06-06,PK,0,0,0,0,0,0,0,0,0,1,1,0
4F26746F08674E179EF3A8537A2E27D0,2026-06-07,AT,0,0,0,0.033854831,0,0,0.033505065,2,0,17,17,1
22C87252FFCE4A6E8C5351EA4E1AE940,2026-06-10,MX,1,0,0,0.976800708,0,0.463241399,0.494527572,4,4,22,21,1
708472D3A2A94DDA84284EF2ED7BB9BE,2026-06-05,US,0,0,0,0.937679166,0,0,0.873193887,5,0,5,5,1
439BF1DC31F04A36A8FD150269086D54,2026-06-12,GB,1,1,1,0.18160133,0,0.028346483,0.14692527,5,1,22,22,1
1C534DC9C1AF448E8FB1CA8F9EEE15E6,2026-06-12,US,0,1,1,10.116837405,0,6.023062118,4.031666186,40,53,58,57,1
F093D9EA909F456E96EC79E3BFF02776,2026-06-08,PK,0,0,0,0.002514273,0,0,0,0,0,6,5,0
9646B99769BA463C82159D39B32F39E0,2026-06-09,FR,1,0,0,0.130509172,0,0,0.124369107,14,0,28,28,1
E7932DF6BB7E4613B99E8C68FDA96E70,2026-06-09,US,0,0,0,0.041527175,0,0,0,0,0,4,3,0
7AD460A67D3E4F4DAB03E9B479323D90,2026-06-09,PK,0,0,0,0.000281294,0,0,0,0,0,9,8,0
66570F1BE62E4C0490CBF8EFBDD825ED,2026-06-09,BJ,1,0,0,0.00151031,0,0,0,0,0,12,11,1
3842A4E3643E461EBCC4F94118EA0F63,2026-06-09,EC,0,0,0,0.000687924,0,0,0,0,0,3,2,0
5343B98C1FF0445CA802B30DD8D58051,2026-06-06,DK,0,0,0,0.078533211,0,0,0.077304608,1,0,15,15,1
B2E568BE0CCE46A1AB812BFAD9618286,2026-06-06,US,0,1,1,8.774095834,0,0,8.719321992,10,0,25,25,1
CED957B8D293455789CD36FAAE1DFE8E,2026-06-06,MN,0,1,1,0.101903101,0,0.041274564,0.060231787,20,6,44,43,1
000633A506284727973824CC19724EA9,2026-06-06,US,1,0,0,0.005498834,0,0,0,0,0,4,4,0
6A543920A38C464B94186A1E1432EACE,2026-06-07,SN,1,0,0,0.000936885,0,0,0,0,0,15,15,0
FE1D8215F427482CA77EC116CD05EDBC,2026-06-07,GT,1,0,0,0.030706479,0,0,0,0,0,11,11,1
E7CFB497A8A84F709FA06059572E079B,2026-06-07,KH,0,0,0,0.000047477,0,0,0,0,0,2,1,0
9AF3DD2A35A942BC8D5E3B0A6976E247,2026-06-07,EG,1,0,0,0.000654118,0,0,0,0,0,9,8,0
ECEFBAAED587462FA825490A832EFA63,2026-06-06,US,1,0,0,0.37778476,0,0.36978476,0,0,1,6,6,0
E1CF685A039B4FDCA7EE81DE57CE53E1,2026-06-12,US,0,1,1,0.306466834,0,0,0.302084672,2,0,16,16,1
3DA3D317CF0B4586A55B92769F319BEE,2026-06-06,ES,0,0,0,0.940819073,0,0.919798553,0,0,2,19,19,1
87DC6524566B48478437E808FF9AC517,2026-06-08,PK,0,1,1,0.01981693,0,0,0.019354973,5,0,20,20,1
C5B4027B68DD429BAE169612D70C2580,2026-06-08,PK,0,0,0,0.015672602,0,0,0.014320286,3,0,17,17,1
59894ED692094F74B6865E90DFCF2DFF,2026-06-09,PK,0,1,1,0.000618414,0,0,0,0,0,17,16,1
C307912385D648E0B60098AF2B291620,2026-06-06,AR,1,0,0,1.918592243,0,0,1.831979492,1,0,17,17,1
E5AD911206CD4A879C6301D9CE37CA0E,2026-06-05,PK,0,1,1,0.009889264,0,0,0.009156493,1,0,16,16,1
A85286B6E6DD45E0A391A79A08B1AE74,2026-06-11,TR,0,1,1,0.441539039,0,0.043627419,0.396889824,24,3,49,49,1
1928D02B472F4E0C98F8A873415CC3FA,2026-06-05,US,0,1,1,0.019579785,0,0,0,0,0,11,11,1
3D6C44E4360C4F298D4644B5E0CE4AB4,2026-06-09,NG,1,1,1,0.003593238,0,0,0,0,0,9,9,0
FCD813B3C8CB471CBC2A6004B5D8BB69,2026-06-08,FR,0,1,1,0.504214761,0,0.287542265,0.214476594,20,16,51,50,1
229DA3A595F442F3A767B40A708BC9BA,2026-06-10,BR,1,1,1,1.064624404,0,0.121024086,0.930763022,35,4,56,56,1
2B6E3A3160A14ADF827A366AB932589A,2026-06-05,US,0,0,0,0.044480836,0,0,0,0,0,15,15,1
3DC7F076A6094A94A3941D3FC50BA316,2026-06-12,JP,1,1,1,0.554895811,0,0.102387586,0.451171065,6,1,24,24,1
13A0070F9B094B9B9184407F191EDE24,2026-06-09,PK,1,0,0,0.01578671,0,0.014042085,0,0,1,20,20,1
DC7C534569194B729B07B0854170E01F,2026-06-06,ID,1,0,0,0.00812186,0,0,0,0,0,11,11,1
C8CA566063354CD193F6823B88DBFDF0,2026-06-12,US,0,1,1,0.587320617,0,0,0.555624632,14,0,31,30,1
BB4C26B5B7C94F2BB452E30EF4D4B47A,2026-06-12,CA,1,0,0,0.0308996,0,0,0,0,0,8,7,0
4D04642F723041718CD5091009F50FE3,2026-06-12,NO,1,0,0,0.153259842,0,0.113875613,0,0,1,14,13,1
6A75B9B6AA194459BE02BFFFB1E4B307,2026-06-08,US,0,1,1,0.85384854,0,0,0.773886624,9,0,25,24,1
442B7E139936435A8DBD8240FC09027C,2026-06-08,US,0,1,1,0.65473825,0,0.146736526,0.481404953,4,1,19,19,1
30AABBCFFC37414F870FD716C1477EA6,2026-06-11,NG,1,0,0,0.015623163,0,0,0.014128052,2,0,17,17,1
25703ED6C1B145C9B21BB4C3A6AAB3F8,2026-06-06,US,0,1,1,0.0123033,0,0,0,0,0,8,8,0
D7039BC1038246D3B8058AC2A52BE7E4,2026-06-06,US,0,1,1,0.536395565,0,0.110290185,0.383710429,29,3,44,43,1
7B25D146AEE64A04A93172D49629F545,2026-06-07,AT,0,0,0,0.000237007,0,0,0,0,0,9,8,0
FF0D77D0AEBA42E78EE82D35588E929E,2026-06-08,EG,0,0,0,0.017510411,0,0.016680036,0,0,2,15,14,1
1B232D526763450BA069CA7605D96B9E,2026-06-10,PK,0,0,0,0.055002866,0,0.043993957,0.009480455,3,7,32,32,1
88E167FEE4E4401186E8E1C3BAA535B2,2026-06-12,US,0,1,1,0.312521044,0,0,0.2724167,1,0,16,16,1
3A7846455C414CDB9F068AE0F983C76E,2026-06-12,US,0,1,1,11.708156602,0,4.268880322,7.16375684,9,6,27,26,1
917B0154D1124FB4816FC1555792A36E,2026-06-08,TR,1,0,0,5.145607605,0,5,0,0,1,9,8,0
3ACD16B03D264F1BB0FB3F810AB320F0,2026-06-06,GB,0,0,0,0.076516132,0,0.074976974,0,0,1,8,8,0
8D9595AED7284846940765903071D354,2026-06-09,PK,0,0,0,0.000160578,0,0,0,0,0,5,4,0
D05995F359B242539F4FF3F46204BBEB,2026-06-09,PK,1,0,0,0.00024193,0,0,0,0,0,12,11,0
A0828C4C51DA4344A0B5AB10CEDE8C39,2026-06-06,US,0,0,0,5.176981973,0,5,0,0,1,10,9,1
7DACDBA6EDC6457189C7E727F4B42998,2026-06-06,FR,0,0,0,0.310053046,0,0,0.295425605,2,0,16,16,1
757C7E9771F846EC91DD954E79D17079,2026-06-06,US,1,0,0,1.25921717,0,0,1.139718628,1,0,15,15,1
AEA18A7E40F449B8A8B6555E51CB26C1,2026-06-06,PK,1,0,0,0.000012475,0,0,0,0,0,6,5,0
FFC094D9ADD64B5987BD0BF942704AD1,2026-06-06,US,1,0,0,1.566782067,0,0,1.092770358,1,0,15,15,1
30C63E66C8EE405B9997438786B74D56,2026-06-11,EG,0,0,0,0.000281847,0,0,0,0,0,5,5,0
994384240E5B4D848AD652A136EE29D7,2026-06-07,US,0,0,0,0.269005145,0,0.249097316,0,0,1,6,6,0
0BA598A8B87040B99231CC6F9C2F9EC4,2026-06-10,GB,1,0,0,0.006010637,0,0,0,0,0,9,9,0
8CA05B9716044B1AB2979EE43F20848A,2026-06-08,FR,1,1,1,1.6440601,0,0.287322728,1.349424947,89,7,104,104,1
24FFEB978809496BA080746B0A21D7BE,2026-06-08,IT,1,1,1,0.284467507,0,0.08965019,0.185179993,37,8,55,54,1
E9A6B1A5BDA14D44A044EB5E0C5F6EC5,2026-06-10,FR,1,0,0,0.067160365,0,0.050489483,0,0,1,15,14,1
AD9141E391244E238BB4428596BB4109,2026-06-10,BR,1,1,1,0.076137799,0,0.017476164,0.049748329,7,1,31,30,1
60EC0ACBB82C4A039991ED00E8C93C03,2026-06-09,IL,1,1,1,0.261680783,0,0.065684067,0.183958248,11,2,27,26,1
0520296D80E84C93B0131B8ECF2CD25F,2026-06-05,US,0,1,1,1.958734076,0,0,1.924528046,2,0,16,16,1
B9E1C68583D3442B9FB173A63A2AE801,2026-06-08,MO,1,1,1,0.631570135,0,0.246970764,0.326258193,1,1,16,16,1
F97847342DFF48339F4CEA5C279C8587,2026-06-12,JO,0,0,0,4.013960947,0,3.829095947,0,0,1,6,5,0
2036305CB647498B8598FD8CF29E400D,2026-06-08,GB,0,0,0,0.81688304,0,0,0.736487854,1,0,15,15,1
795BA68D9948436687FCB2F7C3E0BEE8,2026-06-12,US,0,0,0,1.883863177,0,0.657522,1.187663063,11,2,25,25,1
7FC40B44DFDF4572BC249D060C6DC8E2,2026-06-12,US,0,1,1,0.714555165,0,0.244830625,0.4568845,25,5,42,41,1
3D9607CC3AA64110890775233BD382EB,2026-06-12,US,0,0,0,2.391636364,0,0,2.278143312,15,0,31,31,1
E82CCD8A8F544609A3120BBF7C613E05,2026-06-09,NG,1,0,0,0.017553868,0,0.017166899,0,0,1,3,2,0
73C17093EEB14566AF1B7EE168DD89B4,2026-06-06,US,1,0,0,0.543709778,0,0,0.473608415,3,0,19,19,1
06113B14E7454AE2B78E5D8722563BC7,2026-06-06,US,0,0,0,0.369486546,0,0,0.342931238,2,0,16,16,1
41941026344446B19B71C2AC71B94112,2026-06-06,US,0,0,0,0.658511732,0,0,0.5595833,1,0,16,16,1
E696BBBB45654A2BADF8F9EADA2E5C85,2026-06-06,PK,0,1,1,0.097430755,0,0,0.090419212,2,0,16,16,1
5F226B2FDF4A456288DC67BE80781F0F,2026-06-12,ES,1,1,1,0.405846796,0,0.04545544,0.355201547,40,5,69,70,1
35516E0910E742388B26E549C5897C4F,2026-06-07,TH,0,0,0,1.334980375,0,0,1.333179681,6,0,20,20,1
FBC95387037840CFB999DC2135CA557C,2026-06-07,US,0,0,0,0.262361631,0,0.243042165,0,0,1,5,5,0
1AB5B44296B242D1865A900870A947CF,2026-06-06,PK,1,1,1,0.086176015,0,0.015206544,0.069880822,28,5,51,51,1
DFEAFB0614784C57A2AC0D8394011F19,2026-06-09,GB,1,1,1,1.568658931,0,0.140371578,1.392670878,24,2,46,45,1
5936A5B7401D4AB5A35FC4A35FFE46DD,2026-06-10,GB,1,0,0,0.00333234,0,0,0,0,0,10,10,1
6033B722966D4A8EB51A8184339E840C,2026-06-10,TW,1,0,0,3.446288376,0,3.436338925,0,0,3,7,7,0
A623335F8EE54EA09C5EC2521A8ED30F,2026-06-05,TR,1,0,0,0,0,0,0,0,0,1,0,0
1372248189BF43698A09C27D8484F4F1,2026-06-05,FR,1,0,0,0.000874401,0,0,0,0,0,1,1,1
794B364591594426B8C86956A31B2F66,2026-06-12,TH,0,0,0,0,0,0,0,0,0,1,0,0
4079992F89B449F487887006D9A47082,2026-06-09,NZ,1,0,0,1.785589511,0,0,1.715905273,3,0,18,18,1
F79F2B4548364AFC80A3952DB5EF01A3,2026-06-09,US,1,0,0,2.454338179,0,2.15652221,0,0,2,16,15,1
D48B5622B13340A4B7972675A6D602FD,2026-06-05,US,0,1,1,0.307079891,0,0.269177063,0,0,1,12,12,1
0EF442F838394BFCA9ED2C1C09E42FDF,2026-06-06,PK,1,1,1,0.013575907,0,0.012625,0,0,1,16,15,1
B442BE7E5FE345439C2E0FCCD4357526,2026-06-10,US,1,0,0,0.949906345,0,0,0.834369751,1,0,15,15,1
97A032AC924C42DDACE2573388EAA520,2026-06-10,US,1,0,0,0,0,0,0,0,0,4,3,0
8BF51144D87344B4ABB59AA5A305C461,2026-06-09,US,0,1,1,0.447888283,0,0,0,0,0,11,11,1
EDAE85BEF3A745A1ACCF7D7556669FE0,2026-06-10,PR,0,0,0,0.102179325,0,0.094256376,0,0,1,12,12,1
D047B642DC4046FB899E7CB1CD814DB6,2026-06-06,PK,1,0,0,0.010406709,0,0.003685983,0.006241157,2,1,19,19,1
F4440E7732C74D639F5C656523F01776,2026-06-08,DE,0,0,0,0.775539428,0,0.339799891,0.421837477,2,2,18,18,1
6C66A9B07FF4447D9FF90489F22487F0,2026-06-08,PK,1,0,0,0.098535659,0,0.09691713,0,0,3,11,10,0
7A1FDEF990C744ADAFCAB0B1300424D8,2026-06-09,CL,0,0,0,0.080209546,0,0.076294494,0,0,2,6,6,0
BF6A7C9010FD439CA4E5D202753DE196,2026-06-06,GB,1,0,0,3.903551439,0,3.879154785,0,0,1,5,5,0
FC717E14FBE541C2A747384150E24A85,2026-06-06,CH,1,0,0,0.915487949,0,0.910033051,0,0,2,7,6,0
0251089353DD4246B08C2A9062D0979F,2026-06-06,DE,0,0,0,0.293430149,0,0,0.284737454,25,0,41,40,1
DB08327A8F55453B94834FEC1D66C495,2026-06-06,FR,1,1,1,0.583490378,0,0,0.550923648,2,0,16,16,1
3B65F52FAC5C432B993A137C9C1C91DC,2026-06-06,PK,1,0,0,0,0,0,0,0,0,1,0,0
6503EC11398B40109C494A9605DE324B,2026-06-11,US,0,1,1,1.852174528,0,0,1.78189917,3,0,17,17,1
DC863C10D4754D4F91500BB72F23E82A,2026-06-11,GB,0,0,0,0,0,0,0,0,0,1,0,0
2FE3EBA6BC4E47EEA0C3D971534EB78B,2026-06-11,US,1,0,0,0.232924044,0,0,0.207863497,6,0,20,20,1
B4576B9D8BD64A2D917EAE8CCE932BA5,2026-06-11,AU,1,1,1,2.101834754,0,1.146716511,0.920265256,2,2,18,18,1
AC0464A99F904DC99CFF53E2CBED8190,2026-06-10,TR,0,0,0,0.624661635,0,0.613715881,0,0,1,14,13,1
88074D508F2148B3B25F0E639BEA310F,2026-06-10,PK,0,0,0,0.000277798,0,0,0,0,0,7,6,0
3B92C0E1278E450F9DCD801556774D95,2026-06-09,CL,1,1,1,0.152415191,0,0,0.14709389,6,0,20,20,1
E802501B92284509B4EA57AC81A93215,2026-06-05,US,0,0,0,0.009171528,0,0,0,0,0,5,4,0
E2EA877AEF994224B6AC79B24B7C4525,2026-06-05,US,1,0,0,0.324811501,0,0,0.296587181,1,0,15,15,1
8D9D55F5985F4C3B8743BA98F8306DD6,2026-06-05,US,0,0,0,0.010714106,0,0,0,0,0,14,14,1
0584B899004F46C9BCC48B09CC07FFFE,2026-06-05,US,0,0,0,0.371805456,0,0,0.336001251,1,0,15,15,1
C3ED7FA4408C4203AC6E0E7AE8217375,2026-06-12,US,0,0,0,0.007152,0,0,0,0,0,2,2,0
42F436641B1E49F5BE21C3201949EF25,2026-06-12,EG,1,0,0,0.000046334,0,0,0,0,0,7,6,0
A68FA13654BE4B0AB22C9D1C68851703,2026-06-12,US,0,0,0,2.248573098,0,0,2.18321167,1,0,15,15,1
78B18D523FD9470C9706B49C709A8DF3,2026-06-06,SN,0,0,0,0,0,0,0,0,0,0,0,0
DB0F9BC81D4E47B4ADC43AF50AC3A0CE,2026-06-06,SN,1,0,0,0,0,0,0,0,0,10,10,1
247FCCF5F3304159B20442651EC1D49C,2026-06-09,PK,1,0,0,0.000440825,0,0,0,0,0,8,7,0
5D09AD6EF4944E27A2874C7925BC4E56,2026-06-06,DE,1,0,0,0.021788586,0,0,0,0,0,17,16,1
983D2EC7DFB74DE2A2DFF2264D182CFB,2026-06-11,US,0,0,0,1.494306,0,0,1.445723389,1,0,15,15,1
A14C95B008704BE3894D32CA598304F3,2026-06-11,US,0,0,0,0.016119979,0,0,0,0,0,13,12,1
E8DE3728D3624781A3F071C8A019A41F,2026-06-11,SN,1,0,0,0,0,0,0,0,0,2,1,0
31742FCD61CB4E9A85B80613CAD9EB42,2026-06-10,PK,0,1,1,0.050833633,0,0.007488142,0.033587621,8,2,64,62,1
E44B1DA832CE4562A968F5E8E2376CAC,2026-06-10,US,0,1,1,2.37074124,0,0,2.237336182,2,0,16,16,1
541C661711044FF08C75291B6131B15F,2026-06-07,AR,0,0,0,0.025619654,0,0,0,0,0,6,6,0
B04BC8A409DF442F8E5B50789183D7E0,2026-06-05,GB,0,0,0,0.080841876,0,0.044893823,0.025904179,1,1,15,15,1
407090A068014B799F4F28BE31427E35,2026-06-06,JP,1,1,1,0.228336342,0,0,0.2020833,1,0,20,20,1
478F4AC4A2C64DC99645DB1EC6182FDC,2026-06-07,PK,1,0,0,0,0,0,0,0,0,31,31,1
FB2DC00BA1804128A805FDD0B28C7830,2026-06-10,US,0,1,1,1.705422831,0,0.504416023,1.15947174,24,9,43,43,1
F65975D43143481386FF21AB56FB9C2C,2026-06-10,US,1,1,1,0.605837338,0,0.315280706,0.27284621,5,4,22,21,1
1B983C2E16AC4738B40A131D7621931A,2026-06-10,PK,1,0,0,0.000344459,0,0,0,0,0,6,5,0
6883A1C03F4147F69ACD0A79E6B09694,2026-06-05,US,1,1,1,1.920932382,0,0,1.847352136,12,0,34,35,1
4A6B4C19BFB140A394BA0F46798CF2E7,2026-06-05,US,1,0,0,5.409776799,0,0,5,1,0,15,15,1
2A760353DAE847BF9A67FE16A19D0D72,2026-06-05,CA,0,0,0,0.00798777,0,0,0,0,0,4,3,0
75B7F1F730104845943BF825F7148E7F,2026-06-05,US,0,0,0,0.023400478,0,0,0,0,0,2,1,0
3F533B8E9B52424598F448D1075A1F08,2026-06-09,US,1,0,0,0.0467279,0,0,0,0,0,5,5,0
BB858EAA96084D9BB48680359F93BA87,2026-06-06,PK,0,0,0,0.025024755,0,0.024828671,0,0,1,5,4,0
5AFCB798A6A444F0AB194659EBC40BC9,2026-06-08,DE,1,0,0,0.501778885,0,0.203004418,0.291647749,20,5,36,35,1
B595FB193AF849909BDED31A47015838,2026-06-06,UZ,0,0,0,0.034595407,0,0,0.032947918,2,0,18,17,1
2CEADF93646B4CAB8A3AEC797DAC8A5E,2026-06-06,GT,0,0,0,0.030041794,0,0.019157839,0.010779073,1,1,19,18,1
61BCF4F77C1949128F920101E47399A0,2026-06-06,US,0,0,0,0.00574075,0,0,0,0,0,4,3,0
63A246BF9BEF4A4A9CCE6DCAB3EF1FF6,2026-06-06,US,0,0,0,0.622703346,0,0,0.577189317,1,0,15,15,1
1818D0D2B7C2495F90F1781692F8EF34,2026-06-06,FR,0,0,0,0.001368342,0,0,0,0,0,10,10,1
223C97E2444C4398953D2EFE3377D1B0,2026-06-06,CA,1,0,0,0.345514152,0,0,0.318301777,1,0,15,15,1
C22CD95D7B3B4038912F955740EA9C5D,2026-06-11,GB,1,0,0,0.799380993,0,0,0.792876665,9,0,23,23,1
E194E8B7BDB24285810D3345A81AE979,2026-06-06,GB,1,1,1,11.305976562,0,0,11.263924101,11,0,27,27,1
BFD650DEAB874184B29DC60C86BE04E3,2026-06-06,US,1,1,1,0.96984562,0,0.508496577,0.381514465,1,1,16,16,1
3C563FC7AA9346818A1BD77578DB8F28,2026-06-10,EG,0,1,1,0.000025562,0,0,0,0,0,9,9,1
FD15E729EADC42B3ABAE520EBB812FB7,2026-06-10,BE,0,0,0,0.120005399,0,0,0.114882709,9,0,24,24,1
3C7231C9AF404D81BF7F8F5315256F98,2026-06-08,TT,1,0,0,0.044025421,0,0,0.040025,1,0,15,15,1
DD31ECD8B0EA4640BD010FBA24DA5D83,2026-06-05,PK,0,1,1,0.00521447,0,0.005163739,0,0,1,6,5,0
DCF89ED3D8784D1A8E1838B39E70317C,2026-06-08,NL,1,1,1,0.07383792,0,0.029129274,0.038188575,1,1,16,16,1
67FF1AC2789441D49204DD831573F0B5,2026-06-06,NL,0,0,0,0.264659793,0,0,0,0,0,15,15,1
326E4B17F77643F3826A664AEAE2E848,2026-06-06,US,0,0,0,0.011175684,0,0,0,0,0,5,4,0
246C7FEDE23B4EBF83194D2C50D290C0,2026-06-12,SN,0,1,1,0.000204744,0,0,0,0,0,0,0,0
99667F924CE74E1696E2473BAABB056A,2026-06-06,US,1,1,1,0.223698076,0,0,0,0,0,8,7,0
92180A24F2B94D389C338A61F3789FB5,2026-06-07,BR,1,1,1,0.234415798,0,0.230138302,0,0,20,24,24,1
FD79755BB0BF4FD9AA1C8CF7DEE64615,2026-06-06,FI,0,1,1,0.465870269,0,0.456888168,0,0,3,7,7,0
F6368070CB064A219A5847DD44499555,2026-06-10,NO,1,1,1,9.61737396,0,4.386887695,5,1,1,16,15,1
C3D33227D00F4FF8A2019EB718582626,2026-06-10,US,0,0,0,1.206796114,0,1.164703857,0,0,1,5,5,0
3D2DF7F1778340F1B0420556A6C21EC5,2026-06-10,US,0,0,0,0.041551304,0,0,0,0,0,5,4,0
2148644A90FF4D6CBB7F88C61B1CB29F,2026-06-08,MX,0,1,1,0.65705824,0,0.647266417,0,0,10,15,15,1
602A32A93811431195FE7337479BB084,2026-06-05,US,1,0,0,0.527132881,0,0.511484,0,0,1,6,5,0
1BAB6C0BFA5B499C8E14636B36FD4197,2026-06-06,US,1,0,0,0.768690964,0,0.759590299,0,0,2,4,3,0
C14B923E79EF4E53974AFEA6DBA36762,2026-06-06,DE,0,1,1,5.267764449,0,5,0,0,1,10,9,0
0BE7865A083D4EE1BD5D92278593E6B1,2026-06-12,US,1,0,0,1.312007159,0,0,1.270019225,30,0,45,45,1
078A49184D8E4A02926C51ABFCA68D90,2026-06-12,SN,0,0,0,0.000843158,0,0,0,0,0,7,6,0
86D854E9DD8248DCA9267DE57925ADD1,2026-06-08,DK,0,0,0,0.041578177,0,0,0.038711559,1,0,16,16,1
6C3FFA8C7FCD4C8CBD1D8099B2D85C59,2026-06-06,US,1,0,0,0.333410824,0,0.330878074,0,0,1,6,5,0
43B5969FB89E44A5B6C80C040F01FB08,2026-06-06,DE,1,1,1,0.039494085,0,0,0,0,0,8,8,0
2B1344E6EAB6489BAF745D68C3A93F9E,2026-06-07,RU,1,0,0,0.020444382,0,0,0.018978029,1,0,26,25,1
55FC8CE4187F465BA29450D6395D0240,2026-06-07,MM,1,0,0,0,0,0,0,0,0,6,6,0
4F3C33B171C14A95A7ED008D069B9724,2026-06-10,UZ,0,0,0,0.078888544,0,0.078220764,0,0,2,16,17,0
99EE5F13808542C49D27B607424DD78B,2026-06-10,SN,1,0,0,0.036280871,0,0,0.03591368,3,0,24,24,1
9E2AD5128D5B413397D497189686AE92,2026-06-09,DE,0,1,1,0.495219356,0,0,0.484331867,35,0,43,42,1
